"","class","order","family","genus","species","subspecies","common_name","female_maturity_d","adult_body_mass_g","maximum_longevity_y","C","C_E","E_alpha","I","taxaname","I_m","log_bodymass","log_C_E","log_I_m","log_E_alpha","Species","Age_at_maturity_avg_y"
"427","Mammalia","Didelphimorphia","Didelphidae","Monodelphis","maraxina",NA,"Marajo Short-tailed Opossum",137.1,99,6,7.50909090909091,42.2340074719801,14.9737417943107,20.65,"Monodelphis_maraxina",0.208585858585859,4.59511985013459,3.74322576077263,-1.56740453072755,2.70629812005829,NA,NA
"428","Mammalia","Didelphimorphia","Didelphidae","Philander","andersoni",NA,"Anderson's Four-eyed Opossum",243.52,329.995,2.3,2.17048743162775,3.54401945068906,2.44735545335085,62.5,"Philander_andersoni",0.189396809042561,5.79907750283059,1.26526152107119,-1.66391094608823,0.895008034781998,NA,NA
"429","Mammalia","Didelphimorphia","Didelphidae","Philander","frenatus",NA,"Southeastern Four-eyed Opossum",216.665,510,4.408333333,1.80938541666667,6.90231790398211,6.42640327946369,78.955,"Philander_frenatus",0.154813725490196,6.23441072571837,1.93185728330535,-1.86553265579977,1.8604150161885,NA,NA
"430","Mammalia","Didelphimorphia","Didelphidae","Philander","mcilhennyi",NA,"McIlhenny's Four-eyed Opossum",243.52,365.5,2.3,1.95964432284542,3.19975020145044,2.44735545335085,62.5,"Philander_mcilhennyi",0.170998632010944,5.90126627918983,1.16307274471194,-1.76609972244748,0.895008034781998,NA,NA
"431","Mammalia","Didelphimorphia","Didelphidae","Philander","opossum",NA,"Gray Four-eyed Opossum",213.08,510,4.408333333,1.78035784313725,6.80907205959546,6.55135004010231,78.955,"Philander_opossum",0.154813725490196,6.23441072571837,1.91825584943726,-1.86553265579977,1.87967114140152,NA,NA
"432","Mammalia","Diprotodontia","Acrobatidae","Acrobates","pygmaeus",NA,"Feather-tailed Glider",240,13,8.8,2.60769230769231,21.2330453108535,12.3833333333333,5.65,"Acrobates_pygmaeus",0.434615384615385,2.56494935746154,3.05555870918003,-0.833293812303187,2.51635148249566,NA,NA
"433","Mammalia","Diprotodontia","Burramyidae","Burramys","parvus",NA,"Mountain Pygmy Possum",348.18,44.3,12,1.52257336343115,16.8184705154767,11.5797001550922,19,"Burramys_parvus",0.428893905191874,3.79098467705109,2.82247771791772,-0.84654569788465,2.44925357846697,NA,NA
"434","Mammalia","Diprotodontia","Burramyidae","Cercartetus","caudatus",NA,"Long-tailed Pygmy Possum",464.04,23.05,3.2,1.84459002169197,3.55758244293228,1.51702439444875,8.97,"Cercartetus_caudatus",0.389154013015184,3.13766576944266,1.26908122511455,-0.943780093371953,0.416750780954804,NA,NA
"435","Mammalia","Diprotodontia","Burramyidae","Cercartetus","concinnus",NA,"Southwestern Pygmy Possum",358.48,40,10.31666667,1.15374375,10.7696552817568,9.50430521800379,7.155,"Cercartetus_concinnus",0.178875,3.68887945411394,2.37673248339113,-1.72106804110552,2.25174487679358,NA,NA
"436","Mammalia","Diprotodontia","Burramyidae","Cercartetus","nanus",NA,"Eastern Pygmy Possum",191.9,60,10.31666667,0.94923,9.29382857987643,18.6226333223033,7.155,"Cercartetus_nanus",0.11925,4.0943445622221,2.22935058632187,-2.12653314921369,2.92437768624811,NA,NA
"437","Mammalia","Diprotodontia","Hypsiprymnodontidae","Hypsiprymnodon","moschatus",NA,"Musky Rat-kangaroo",413.84,534.25,6,0.799691455311184,3.8914519870288,4.29190025130485,190.39,"Hypsiprymnodon_moschatus",0.356368741226018,6.28086389419926,1.35878234943262,-1.03178929422967,1.45672958388908,NA,NA
"438","Mammalia","Diprotodontia","Macropodidae","Dendrolagus","inustus",NA,"Grizzled Tree-kangaroo",654.37,8293.4,26.9,0.223551257626546,5.61274736041962,14.0045081528799,1800,"Dendrolagus_inustus",0.217040055948103,9.02321529673791,1.72504032522317,-1.52767335285365,2.63937928870086,NA,NA
"439","Mammalia","Diprotodontia","Macropodidae","Dendrolagus","spadix",NA,"Lowlands Tree-kangaroo",897.08,7400,26.9,0.131568581081081,3.21583170035172,9.94495474205199,945.25,"Dendrolagus_spadix",0.127736486486487,8.90923527919226,1.16808601796717,-2.05778583642122,2.29706536147125,NA,NA
"440","Mammalia","Diprotodontia","Macropodidae","Lagorchestes","conspicillatus",NA,"Spectacled Hare-wallaby",376.94,2740.505,8.816666667,0.592773959543953,4.61412543398363,7.53738879783255,950,"Lagorchestes_conspicillatus",0.346651438329797,7.91589748896909,1.52912234490082,-1.0594355043745,2.01987580875476,NA,NA
"441","Mammalia","Diprotodontia","Macropodidae","Lagorchestes","hirsutus",NA,"Rufous Hare-wallaby",351.885,1358.57,13.225,1.04336953561465,12.7926824125044,12.7179049973713,749.995,"Lagorchestes_hirsutus",0.552047373341087,7.21418795495886,2.54887332092743,-0.594121415117392,2.54301084288268,NA,NA
"442","Mammalia","Diprotodontia","Macropodidae","Lagostrophus","fasciatus",NA,"Banded Hare-wallaby",391.96,1933.48,4,0.184325723565798,0.539362317252645,2.72486988468211,359.99,"Lagostrophus_fasciatus",0.186187599561413,7.56707676705799,-0.617367731205102,-1.68100051377142,1.00242067823469,NA,NA
"443","Mammalia","Diprotodontia","Macropodidae","Macropus","agilis",NA,"Agile Wallaby",384.885,13907.875,16.9,0.297431512722109,4.7129571464446,15.0268651675176,2286.7,"Macropus_agilis",0.164417641084637,9.54021050545435,1.55031555527233,-1.8053454962493,2.709839610322,NA,NA
"444","Mammalia","Diprotodontia","Macropodidae","Macropus","antilopinus",NA,"Antilopine Kangaroo",758.15,29647.9,24,0.158193598028865,3.46805874626651,10.5544417331663,3621.705,"Macropus_antilopinus",0.122157218555108,10.2971465756107,1.24359499829804,-2.10244638719878,2.35654678868086,NA,NA
"445","Mammalia","Diprotodontia","Macropodidae","Macropus","dorsalis",NA,"Black-striped Wallaby",476.2,11249.96,15,0.128889347162123,1.76518374957266,10.4972700545989,1000,"Macropus_dorsalis",0.0888892049393954,9.32811985207069,0.568254792373068,-2.42036457308855,2.35111522855887,NA,NA
"446","Mammalia","Diprotodontia","Macropodidae","Macropus","eugenii",NA,"Tammar Wallaby",343.92,5037.24,15.1,0.403896181242109,5.71826254318657,15.0255291928355,2024.4,"Macropus_eugenii",0.401886747504586,8.52461359201972,1.74366500805881,-0.911584952679798,2.70975070062203,NA,NA
"447","Mammalia","Diprotodontia","Macropodidae","Macropus","fuliginosus",NA,"Western Grey Kangaroo",689.42,26907.35,23.20833333,0.348941274410152,7.43925748197198,11.2872003502219,9389.085,"Macropus_fuliginosus",0.348941274410152,10.200154762469,2.00677104305435,-1.05285163910414,2.42366937134505,NA,NA
"448","Mammalia","Diprotodontia","Macropodidae","Macropus","giganteus",NA,"Eastern Grey Kangaroo",671.93,41454.945,25,0.146231408581051,3.38658721351843,12.5802836605004,6062.015,"Macropus_giganteus",0.146231408581051,10.6323624538096,1.21982269263175,-1.92256492176403,2.53213079954752,NA,NA
"449","Mammalia","Diprotodontia","Macropodidae","Macropus","parma",NA,"Parma Wallaby",512.105,4203.31,15.9,0.221537312261051,3.21162034633306,10.3326368615811,754,"Macropus_parma",0.179382439077774,8.34362758912557,1.16677559057207,-1.71823522111761,2.33530751305337,NA,NA
"450","Mammalia","Diprotodontia","Macropodidae","Macropus","robustus",NA,"Wallaroo",630.65,29647.9,24,0.160025956307192,3.56412878878321,12.8904305082058,3621.705,"Macropus_robustus",0.122157218555108,10.2971465756107,1.2709196449779,-2.10244638719878,2.55648521501291,NA,NA
"451","Mammalia","Diprotodontia","Macropodidae","Macropus","rufogriseus",NA,"Red-necked Wallaby",440.095,16525,19,0.142387974281392,2.5336886742468,14.7579613492541,2341.255,"Macropus_rufogriseus",0.141679576399395,9.71262966471989,0.929676214937853,-1.95418727535255,2.69178268966365,NA,NA
"452","Mammalia","Diprotodontia","Macropodidae","Macropus","rufus",NA,"Red Kangaroo",517,35729.195,30,0.190320548783705,5.44003913824765,20.1798839458414,5000,"Macropus_rufus",0.139941579988018,10.4837234206769,1.69378625537279,-1.96653022926065,3.00468626395954,NA,NA
"453","Mammalia","Diprotodontia","Macropodidae","Onychogalea","fraenata",NA,"Bridled Nail-tail Wallaby",197.375,5226.025,7.4,0.566505441516258,3.88580050963326,12.6846105129829,1566.44,"Onychogalea_fraenata",0.299738328844581,8.56140622984256,1.35732901397959,-1.20484542213086,2.54038948804559,NA,NA
"454","Mammalia","Diprotodontia","Macropodidae","Petrogale","assimilis",NA,"Allied Rock-wallaby",595.25,4618.88,13,0.237099708154358,2.69562880524259,6.97144057118858,734.99,"Petrogale_assimilis",0.159127320908965,8.43790753044385,0.991631500055456,-1.83805063676575,1.94182188507936,NA,NA
"455","Mammalia","Diprotodontia","Macropodidae","Petrogale","concinna",NA,"Nabarlek",464.44,1324.1,17,0.205777509251567,3.23637846166898,12.3601756954612,272.47,"Petrogale_concinna",0.205777509251567,7.18848826234571,1.1744549459019,-1.58095974604607,2.51447966677165,NA,NA
"456","Mammalia","Diprotodontia","Macropodidae","Petrogale","herberti",NA,"Herbert's Rock-wallaby",556.885,6465.8,14.4,0.1682378978626,2.16594309428661,8.43821435305314,734.995,"Petrogale_herberti",0.113674255312568,8.77428202678319,0.772855875974494,-2.17441833031458,2.13277071668041,NA,NA
"457","Mammalia","Diprotodontia","Macropodidae","Petrogale","lateralis",NA,"Black-flanked Rock-wallaby",540,5283.94,14.4,0.205867704780902,2.65992354999105,8.73333333333333,734.995,"Petrogale_lateralis",0.139099800527637,8.57242731054368,0.978297381775721,-1.97256361407507,2.16714712209894,NA,NA
"458","Mammalia","Diprotodontia","Macropodidae","Petrogale","penicillata",NA,"Brush-tailed Rock-wallaby",556.885,6465.8,14.4,0.1682378978626,2.16594309428661,8.43821435305314,734.995,"Petrogale_penicillata",0.113674255312568,8.77428202678319,0.772855875974494,-2.17441833031458,2.13277071668041,NA,NA
"459","Mammalia","Diprotodontia","Macropodidae","Petrogale","purpureicollis",NA,"Purple-necked Rock-wallaby",540,5283.94,14.4,0.205867704780902,2.65992354999105,8.73333333333333,734.995,"Petrogale_purpureicollis",0.139099800527637,8.57242731054368,0.978297381775721,-1.97256361407507,2.16714712209894,NA,NA
"460","Mammalia","Diprotodontia","Macropodidae","Petrogale","xanthopus",NA,"Yellow-footed Rock-wallaby",561.39,7249.995,14.4,0.44751732242574,5.75594327954274,8.36247528456154,2040.565,"Petrogale_xanthopus",0.281457435487887,8.88875605819331,1.75023293483181,-1.26777404891729,2.12375446994164,NA,NA
"461","Mammalia","Diprotodontia","Macropodidae","Setonix","brachyurus",NA,"Quokka",347.095,2821.15,13.80833333,0.248123283058327,3.19021735301119,13.5206403591236,499.995,"Setonix_brachyurus",0.177230916470234,7.9448998822222,1.1600890502158,-1.73030178385001,2.60421743333369,NA,NA
"462","Mammalia","Diprotodontia","Macropodidae","Thylogale","billardierii",NA,"Tasmanian Pademelon",426.925,5432.93,10,0.253679874395584,2.24008016758232,7.54951103823857,1378.225,"Thylogale_billardierii",0.253679874395584,8.6002338622425,0.806511654325784,-1.37168214388153,2.0214827980165,NA,NA
"463","Mammalia","Diprotodontia","Macropodidae","Thylogale","brunii",NA,"Dusky Pademelon",343.92,4796,15.1,0.42210175145955,5.97601251728038,15.0255291928355,2024.4,"Thylogale_brunii",0.42210175145955,8.4755375161474,1.78775354242009,-0.862508876807482,2.70975070062203,NA,NA
"464","Mammalia","Diprotodontia","Macropodidae","Thylogale","thetis",NA,"Red-necked Pademelon",591.095,4599.975,9,0.271305822314252,2.00238934592185,4.55748229979952,800,"Thylogale_thetis",0.173913988662982,8.43380614767981,0.694341140466981,-1.74919442001188,1.51677034381098,NA,NA
"465","Mammalia","Diprotodontia","Petauridae","Gymnobelideus","leadbeateri",NA,"Leadebeater's Possum",478.015,133.66,14.1,0.783480472841538,10.0210050280921,9.76639854397875,34,"Gymnobelideus_leadbeateri",0.254376776896603,4.89529926208292,2.30468339283159,-1.36893873746676,2.27894777414313,NA,NA
"466","Mammalia","Diprotodontia","Petauridae","Petaurus","australis",NA,"Yellow-bellied Glider",773.5,572.5,16,0.497816593886463,6.91010348746785,6.55009696186167,285,"Petaurus_australis",0.497816593886463,6.3500127354284,1.93298461414614,-0.697523555159744,1.87947985287525,NA,NA
"467","Mammalia","Diprotodontia","Petauridae","Petaurus","biacensis",NA,"Biak Glider",278.015,127,17.8,0.645188976377953,10.9929330582461,22.3692426667626,33,"Petaurus_biacensis",0.259842519685039,4.84418708645859,2.39725261708907,-1.34767952499211,3.10768692006809,NA,NA
"468","Mammalia","Diprotodontia","Petauridae","Petaurus","breviceps",NA,"Sugar Glider",278.015,127.55,17.8,0.672677381419051,11.4612891640667,22.3692426667626,33,"Petaurus_breviceps",0.258722069776558,4.84850844458782,2.43897519746125,-1.35200088312134,3.10768692006809,NA,NA
"469","Mammalia","Diprotodontia","Petauridae","Petaurus","gracilis",NA,"Ebony Glider",456.6,310,14.80833333,0.428077419354839,5.80360585746245,10.8375857762812,65,"Petaurus_gracilis",0.209677419354839,5.73657229747919,1.75847942393975,-1.56218502758355,2.38302025684177,NA,NA
"470","Mammalia","Diprotodontia","Phalangeridae","Spilocuscus","kraemeri",NA,"Admiralty Island Cuscus",221.76,4155.23,17,0.567044423533715,9.2952407579832,26.9806998556999,1700,"Spilocuscus_kraemeri",0.409122960702536,8.3321230607515,2.22950252271888,-0.893739530707193,3.29512179023932,NA,NA
"471","Mammalia","Diprotodontia","Phalangeridae","Spilocuscus","maculatus",NA,"Common Spotted Cuscus",221.76,4155.23,17,0.733557468539648,12.0247955837402,26.9806998556999,1700,"Spilocuscus_maculatus",0.409122960702536,8.3321230607515,2.48697081657417,-0.893739530707193,3.29512179023932,NA,NA
"472","Mammalia","Diprotodontia","Phalangeridae","Spilocuscus","papuensis",NA,"Waigeou Cuscus",221.76,4155.23,17,0.733557468539648,12.0247955837402,26.9806998556999,1700,"Spilocuscus_papuensis",0.409122960702536,8.3321230607515,2.48697081657417,-0.893739530707193,3.29512179023932,NA,NA
"473","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","arnhemensis",NA,"Northern Brushtail",365.25,1993.5,15.9,0.517051918735892,7.70371944401497,14.8891170431211,572.635,"Trichosurus_arnhemensis",0.287251065964384,7.59764716682141,2.04170325690838,-1.24739865133106,2.700630546289,NA,NA
"474","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","caninus",NA,"Short-eared Possum",1095,3115.06,17,0.247892881678042,3.47050034349258,4.66666666666667,757.06,"Trichosurus_caninus",0.243032236939256,8.04400369267329,1.24429877477245,-1.41456118213899,1.54044504094715,NA,NA
"475","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","johnstonii",NA,"Coppery Brushtail",367.955,2005,15.9,0.534696770573566,7.96265303508848,14.7723091138862,707.635,"Trichosurus_johnstonii",0.352935162094763,7.60339933974067,2.07476224019095,-1.04147091570486,2.69275442243386,NA,NA
"476","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","vulpecula",NA,"Common Brushtail",367.955,2005,15.9,0.534696770573566,7.96265303508848,14.7723091138862,707.635,"Trichosurus_vulpecula",0.352935162094763,7.60339933974067,2.07476224019095,-1.04147091570486,2.69275442243386,NA,NA
"477","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","cinereus",NA,"Koala",646,5646.87,22.1,0.205560779688571,4.17907881007956,11.4868421052632,1155,"Phascolarctos_cinereus",0.204538089242359,8.63885668833471,1.4300908418856,-1.58700106537882,2.44120221555327,NA,NA
"478","Mammalia","Diprotodontia","Potoroidae","Bettongia","gaimardi",NA,"Eastern Bettong",303.62,1385,11.8,0.764390974729242,8.38396586414124,13.1854950266781,516.43,"Bettongia_gaimardi",0.372873646209386,7.23345541862144,2.12632105602236,-0.986515666835984,2.57911736378595,NA,NA
"479","Mammalia","Diprotodontia","Potoroidae","Bettongia","lesueur",NA,"Boodie",250.53,1447.27,10,0.628721662163936,5.85567240788065,13.5691134794236,303.31,"Bettongia_lesueur",0.209573887387979,7.27743430217612,1.76741083381703,-1.56267891736899,2.60779614226715,NA,NA
"480","Mammalia","Diprotodontia","Potoroidae","Bettongia","penicillata",NA,"Woylie",189.205,1101.175,18.8,1.03103503076259,18.849001090678,35.2675404984012,378.45,"Bettongia_penicillata",0.343678343587532,7.00413307050439,2.93645991995289,-1.06804910674921,3.56296300828659,NA,NA
"481","Mammalia","Diprotodontia","Potoroidae","Bettongia","tropica",NA,"Northern Bettong",198.41,1184.35,18.8,0.555295309663529,10.1376993767693,33.5849503553248,256.9,"Bettongia_tropica",0.216912230337316,7.07694937986859,2.31626108650035,-1.52826247575275,3.51407806053774,NA,NA
"482","Mammalia","Diprotodontia","Potoroidae","Potorous","gilbertii",NA,"Gilbert's Potoroo",382.625,1087.335,15.05833333,0.295640258062143,4.14193351402031,13.3646956300555,160.73,"Potorous_gilbertii",0.147820129031071,6.99148502731364,1.42116271118361,-1.91175908873259,2.59261657567316,NA,NA
"483","Mammalia","Diprotodontia","Potoroidae","Potorous","longipes",NA,"Long-footed Potoroo",805.28,1742.53,15.30833333,0.689977102259358,9.04013985252933,5.93863210988725,699.015,"Potorous_longipes",0.401149478057767,7.46309335912923,2.20167464469696,-0.913421157898197,1.78147882232423,NA,NA
"484","Mammalia","Diprotodontia","Potoroidae","Potorous","tridactylus",NA,"Long-nosed Potoroo",406.92,1054.67,15.05833333,0.304796761072184,4.24992876581289,12.5070570762066,160.73,"Potorous_tridactylus",0.152398380536092,6.9609832007707,1.44690222181066,-1.88125726218965,2.5262930510973,NA,NA
"485","Mammalia","Diprotodontia","Pseudocheiridae","Petauroides","volans",NA,"Greater Glider",733.29,1141,15,0.382936021034181,4.97471660355612,6.46635028433498,436.93,"Petauroides_volans",0.382936021034181,7.03966034986208,1.60436840487872,-0.959887350663525,1.86661185110146,NA,NA
"486","Mammalia","Diprotodontia","Pseudocheiridae","Pseudocheirus","peregrinus",NA,"Common Ringtail",370.135,859.3,10.1,1.1312484871407,10.2784462713873,8.95987950342443,333.19,"Pseudocheirus_peregrinus",0.387745839636914,6.75611810431918,2.33004910768845,-0.947405206481661,2.19275677861789,NA,NA
"487","Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirulus","cinereus",NA,"Cinereous Ringtail",639.1875,977.48,15,0.572901747350329,7.59026145509196,7.56556174831329,280,"Pseudochirulus_cinereus",0.286450873675165,6.88497783129215,2.02686603812544,-1.2501882281229,2.02360660070465,NA,NA
"488","Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirulus","herbertensis",NA,"Herbert River Ringtail",454.74,1098.34,6,0.317314936631644,1.50855867654637,3.81593877820293,117.5,"Pseudochirulus_herbertensis",0.10697962379591,7.00155522805281,0.411154676140164,-2.23511689446859,1.33918671000947,NA,NA
"489","Mammalia","Diprotodontia","Tarsipedidae","Tarsipes","rostratus",NA,"Honey possum",177.2,10,2,2.6729475,4.04823391232877,3.1196388261851,3.005,"Tarsipes_rostratus",0.3005,2.30258509299405,1.39828071498189,-1.20230752500687,1.13771723428248,NA,NA
"490","Mammalia","Diprotodontia","Vombatidae","Lasiorhinus","krefftii",NA,"Northern Hairy-nosed Wombat",589.185,28632.6,30.44166667,0.133292121567724,3.84247346149935,17.8586069478178,3816.5,"Lasiorhinus_krefftii",0.133292121567724,10.2623012078005,1.34611628983535,-2.01521215656195,2.88248557396386,NA,NA
"491","Mammalia","Diprotodontia","Vombatidae","Lasiorhinus","latifrons",NA,"Southern Hairy-nosed Wombat",589.185,26163.8,29.9,0.160456432169639,4.53863766985065,17.5230445445828,3816.5,"Lasiorhinus_latifrons",0.145869483790581,10.1721320549608,1.51262689430231,-1.92504300372224,2.86351684578678,NA,NA
"492","Mammalia","Diprotodontia","Vombatidae","Vombatus","ursinus",NA,"Common Wombat",742.575,25750,30.025,0.170446601941748,4.77089378374784,13.7582735750598,5700,"Vombatus_ursinus",0.221359223300971,10.1561899060919,1.56253366339532,-1.50796845226924,2.62164035770477,NA,NA
